Drug,corr_gene
Mitoxantrone,0.6004015982059523
Niraparib,0.6125273340121313
JAK1_8709,0.5274501908534077
Leflunomide,0.511177262991221
IRAK4_4710,0.35773505500803593
Entospletinib,0.388182477622099
BMS-345541,0.6073089888811442
Podophyllotoxin bromide,0.5986307501780628
Gallibiscoquinazole,0.5129894625807212
Sinularin,0.47457215192269614
PCI-34051,0.5535781124363538
Carmustine,0.47379934121980993
Topotecan,0.5725909268800199
AGI-6780,0.5016080041794708
VSP34_8731,0.44149524825969994
MN-64,0.4343790895661782
ML323,0.5166928959380321
XAV939,0.31362818626234673
PFI3,0.4876308883919726
Zoledronate,0.5993968117977697
CZC24832,0.5387188153743979
KRAS (G12C) Inhibitor-12,0.6119193381066423
ERK_2440,0.5196763788132073
Acetalax,0.5805838688065197
LY2109761,0.4740443347766714
AZD1332,0.3080265774749824
Mirin,0.4885769022580338
OTX015,0.5115425000818485
Wnt-C59,0.4925809426588446
PRIMA-1MET,0.5219430626211884
PRT062607,0.4641526136388098
AZD5438,0.5638505580806339
Obatoclax Mesylate,0.39279635304652805
AZD2014,0.2703698215409663
OF-1,0.41347728273577977
Selumetinib,0.6673645570627399
WZ4003,0.3593049466713488
Teniposide,0.6902028644377632
Picolinici-acid,0.48025237834276047
JAK_8517,0.448487470950305
Elephantin,0.5951391732794757
Ruxolitinib,0.5114145472396083
VE-822,0.5590339827701885
ERK_6604,0.5661791760395474
IWP-2,0.5785885167949918
PAK_5339,0.5448913863910132
RVX-208,0.4746189151881578
TAF1_5496,0.48578223950802313
Dinaciclib,0.4810505351659661
Nelarabine,0.6070090666861485
IGF1R_3801,0.4721866990666065
GSK343,0.5325511814980379
CDK9_5576,0.520143818407224
LCL161,0.40004016331800046
I-BET-762,0.5479730844518098
AZD5153,0.5595557870968324
CDK9_5038,0.5428945258815681
AZD1208,0.5439614356457149
Dihydrorotenone,0.3971822427252186
ULK1_4989,0.5500275791286771
Sabutoclax,0.6173090400623031
AZ960,0.5941382024372701
IAP_5620,0.4800840877740916
Ibrutinib,0.5336427089581446
AZD5991,0.7328825720507135
Eg5_9814,0.5761875686322089
Vincristine,0.6498262879882915
GSK2606414,0.5475745041111504
AZD5582,0.43537457319899997
Daporinad,0.5869166171957507
OSI-027,0.643578216065906
AZD8055,0.4295396312271948
SB216763,0.29999061111983205
Axitinib,0.38073840261706104
RO-3306,0.4293528810643889
Tozasertib,0.7591372840162965
GSK269962A,0.55877917560374
KU-55933,0.5133475753617398
PF-4708671,0.3703847971734989
AZD6482,0.06604650943451605
ZM447439,0.5575190344124556
JQ1,0.0808940084316498
NU7441,0.36329150211100036
SB505124,0.12928109953640404
Ribociclib,0.3100843253149348
Doramapimod,0.26674168913123975
BMS-754807,0.19295949750491517
BI-2536,0.7361224296178059
Cetuximab,0.1656046707987779
Doxorubicin,0.45005487986402215
Etoposide,0.4432160281151424
Bleomycin,0.35540344523825157
Bicalutamide,0.21713145596361538
Bleomycin (50 uM),0.6110316022756473
Pemetrexed,0.5922016420467868
AICA Ribonucleotide,0.4543627715428826
